3.19201e-20,-1.0452e-20,1
2.76405e-09,-3.33592e-10,1
4.34118e-08,-5.23589e-09,1
2.16835e-07,-2.6135e-08,1
6.77285e-07,-8.15786e-08,1
1.64679e-06,-1.98222e-07,1
3.39461e-06,-4.08329e-07,1
6.25807e-06,-7.52257e-07,1
1.06115e-05,-1.27469e-06,1
1.69138e-05,-2.03036e-06,1
2.5652e-05,-3.07721e-06,1
3.73867e-05,-4.48179e-06,1
5.81143e-05,-6.96025e-06,1
9.29927e-05,-1.11254e-05,1
0.000141226,-1.68774e-05,1
0.000206081,-2.46007e-05,1
0.000290681,-3.46611e-05,1
0.000398583,-4.74738e-05,1
0.000533507,-6.34722e-05,1
0.000706513,-8.39552e-05,1
0.000958778,-0.000113772,1
0.00127275,-0.000150814,1
0.00165593,-0.000195936,1
0.00211771,-0.000250212,1
0.00266704,-0.000314655,1
0.00329781,-0.00038851,1
0.00392655,-0.000461996,1
0.00463938,-0.000545172,1
0.00544102,-0.000638549,1
0.00633557,-0.000742571,1
0.00733724,-0.000858847,1
0.00844631,-0.000987365,1
0.00966875,-0.00112877,1
0.0109361,-0.00127512,1
0.0123191,-0.00143453,1
0.0138214,-0.00160741,1
0.0154572,-0.00179532,1
0.0172231,-0.00199781,1
0.0191301,-0.0022161,1
0.0211928,-0.00245177,1
0.0233563,-0.00269852,1
0.0256092,-0.002955,1
0.0280111,-0.00322796,1
0.0305691,-0.00351813,1
0.0332825,-0.00382536,1
0.0361755,-0.00415233,1
0.0392247,-0.00449631,1
0.0424581,-0.00486038,1
0.0458355,-0.00523995,1
0.0493097,-0.00562967,1
0.0529711,-0.00603962,1
0.0568297,-0.00647081,1
0.0608663,-0.00692105,1
0.0651094,-0.00739338,1
0.0695474,-0.00788645,1
0.0741978,-0.00840209,1
0.0790339,-0.00893724,1
0.0839992,-0.00948559,1
0.0891655,-0.010055,1
0.0945455,-0.0106468,1
0.100149,-0.0112619,1
0.105962,-0.0118986,1
0.112029,-0.0125618,1
0.118295,-0.0132453,1
0.124842,-0.0139579,1
0.131495,-0.0146806,1
0.138396,-0.0154285,1
0.145558,-0.0162031,1
0.15294,-0.0169996,1
0.160576,-0.0178218,1
0.168467,-0.0186694,1
0.176618,-0.0195431,1
0.185009,-0.0204404,1
0.193653,-0.0213625,1
0.202505,-0.0223047,1
0.211689,-0.02328,1
0.22107,-0.0242738,1
0.230727,-0.0252944,1
0.240701,-0.0263459,1
0.250935,-0.0274221,1
0.261453,-0.0285255,1
0.272263,-0.0296566,1
0.283328,-0.0308114,1
0.294645,-0.0319896,1
