0.0646811,0.0554175,-0.000661209
0.0776949,0.0665766,-0.000793604
0.107914,0.0926478,-0.00108988
0.128117,0.110109,-0.00128575
0.146788,0.126247,-0.00146676
0.16828,0.144823,-0.00167514
0.191778,0.165132,-0.00190294
0.216122,0.186172,-0.00213896
0.241067,0.207953,-0.00236537
0.268046,0.231547,-0.00260749
0.296783,0.256679,-0.0028654
0.321328,0.278145,-0.0030857
0.34828,0.301716,-0.00332759
0.374988,0.325143,-0.00356239
0.401643,0.3488,-0.0037773
0.42761,0.371846,-0.00398666
0.454451,0.395667,-0.00420307
0.48127,0.41947,-0.0044193
0.507659,0.44289,-0.00463207
0.533933,0.466429,-0.00482832
0.596411,0.522843,-0.00526405
0.628561,0.551872,-0.00548827
0.645922,0.567548,-0.00560935
0.663127,0.583084,-0.00572934
0.674609,0.593543,-0.00580292
0.691481,0.609087,-0.00589865
0.716948,0.632551,-0.00604316
0.740218,0.65399,-0.0061752
0.798476,0.707664,-0.00650576
0.819172,0.726732,-0.00662319
0.833924,0.740637,-0.00668467
0.848209,0.754111,-0.00674357
0.871177,0.775775,-0.00683827
0.894908,0.798158,-0.0069361
0.920137,0.821954,-0.00704012
0.945729,0.846093,-0.00714564
0.971279,0.870236,-0.00724785
0.996876,0.895046,-0.00730607
1.06269,0.958832,-0.00745578
1.08484,0.980301,-0.00750617
1.10053,0.995512,-0.00754186
1.11362,1.0082,-0.00757164
1.13061,1.02501,-0.00758602
1.15234,1.04674,-0.00758769
1.17782,1.07222,-0.00758966
1.23733,1.13174,-0.00759424
1.25711,1.15152,-0.00759576
1.27207,1.16659,-0.00758926
1.28422,1.17926,-0.00755372
1.30692,1.20291,-0.00748735
1.33049,1.22747,-0.00741842
1.35495,1.25297,-0.00734688
1.41134,1.31174,-0.00718197
1.43153,1.33373,-0.00705524
1.44569,1.34924,-0.00696083
1.45909,1.3639,-0.00687156
1.47983,1.3866,-0.00673336
1.5026,1.41152,-0.00658166
1.52647,1.43765,-0.00642262
1.5509,1.46442,-0.00625767
1.57367,1.49084,-0.00599903
