1.41217e-05,1.20522e-05,1
2.59094e-05,2.2123e-05,1
4.32138e-05,3.6916e-05,1
6.82387e-05,5.8322e-05,0.999999
0.000102427,8.75849e-05,0.999999
0.000147651,0.000126318,0.999998
0.000207136,0.000177297,0.999998
0.000283428,0.000242724,0.999997
0.000377975,0.00032386,0.999996
0.000493701,0.00042324,0.999995
0.000633148,0.000543072,0.999994
0.000799362,0.000686008,0.999992
0.000994986,0.000854355,0.99999
0.00122292,0.00105065,0.999988
0.00148623,0.00127758,0.999985
0.00178794,0.00153779,0.999982
0.00213114,0.00183401,0.999979
0.00251633,0.00216673,0.999975
0.00294393,0.00253637,0.999971
0.00342026,0.00294845,0.999966
0.00394881,0.00340608,0.999961
0.00453254,0.00391188,0.999956
0.00517149,0.00446598,0.99995
0.00587027,0.00507245,0.999943
0.00662262,0.00572597,0.999936
0.00744573,0.00644155,0.999928
0.00833663,0.00721673,0.99992
0.00929354,0.00805005,0.999911
0.0103247,0.00894882,0.999902
0.0114239,0.00990777,0.999892
0.0126058,0.0109397,0.999881
0.013863,0.0120385,0.99987
0.0152057,0.013213,0.999858
0.0166316,0.0144615,0.999845
0.0181457,0.0157885,0.999831
0.0197484,0.0171944,0.999817
0.0214413,0.0186809,0.999803
0.023231,0.020254,0.999787
0.025117,0.0219134,0.999771
0.0270991,0.0236591,0.999754
0.0291894,0.0255019,0.999736
0.0313838,0.0274386,0.999718
0.0336766,0.0294643,0.999699
0.0360989,0.0316066,0.999679
0.0386185,0.0338375,0.999658
0.0412498,0.0361699,0.999637
0.0440019,0.0386121,0.999614
0.0468874,0.0411756,0.999591
0.0498941,0.0438499,0.999567
0.053018,0.0466318,0.999543
0.0562571,0.0495196,0.999518
0.059619,0.0525206,0.999492
0.0631357,0.0556638,0.999465
0.0668208,0.0589616,0.999437
0.0706195,0.0623655,0.999409
0.0745401,0.0658832,0.99938
0.0786081,0.069538,0.999351
0.082798,0.0733075,0.99932
0.0871901,0.0772642,0.999289
0.0917105,0.0813423,0.999257
0.0964049,0.0855835,0.999225
0.10122,0.0899403,0.999192
0.106172,0.0944273,0.999159
0.111298,0.0990786,0.999124
0.116637,0.103931,0.99909
0.122127,0.108928,0.999054
0.127763,0.114067,0.999018
0.133553,0.119354,0.998982
0.139479,0.124774,0.998946
0.145657,0.130435,0.998909
0.152019,0.136274,0.998871
0.158534,0.142264,0.998833
0.16521,0.148413,0.998795
0.172017,0.154693,0.998758
0.179047,0.161192,0.998719
0.186342,0.167948,0.998681
0.193799,0.174867,0.998642
0.201405,0.181938,0.998603
0.209166,0.189168,0.998565
0.217074,0.196549,0.998527
0.22538,0.204318,0.998488
0.2338,0.21221,0.99845
0.242423,0.220309,0.998413
0.251138,0.228513,0.998376
0.260047,0.236918,0.998339
0.269384,0.245746,0.998303
0.278826,0.254695,0.998267
0.288476,0.263862,0.998232
0.298257,0.273174,0.998198
0.308208,0.282673,0.998165
0.318584,0.292601,0.998133
0.329116,0.302704,0.998102
0.339811,0.31299,0.998072
0.350666,0.323456,0.998044
0.361708,0.334132,0.998018
0.373179,0.345251,0.997992
0.384813,0.35656,0.997968
0.396601,0.368051,0.997947
0.408559,0.379741,0.997927
0.420783,0.391724,0.99791
0.433373,0.404104,0.997894
0.446126,0.416681,0.997881
0.45903,0.429445,0.997871
0.472072,0.442386,0.997863
0.485566,0.455818,0.997858
0.499211,0.469442,0.997857
0.513126,0.483381,0.997858
0.527135,0.49746,0.997863
0.541381,0.511825,0.997871
0.556008,0.526624,0.997883
0.570851,0.541693,0.997899
0.585797,0.556918,0.997919
0.600896,0.572354,0.997943
0.616447,0.588307,0.997971
0.632158,0.604483,0.998005
0.648027,0.620881,0.998042
0.66403,0.637477,0.998085
0.680384,0.6545,0.998133
0.696915,0.671772,0.998186
0.713716,0.689393,0.998245
0.7306,0.707168,0.998309
0.747754,0.725296,0.998379
0.765218,0.743824,0.998455
0.782791,0.762542,0.998538
0.800451,0.781425,0.998626
0.818408,0.800702,0.998721
0.836818,0.820546,0.998824
0.85516,0.840396,0.998933
0.873779,0.860629,0.999049
0.892526,0.881085,0.999173
0.911578,0.901961,0.999305
0.930801,0.923112,0.999444
0.950189,0.944536,0.999591
0.969641,0.966123,0.999745
0.989395,0.988141,0.999909
1.00939,1.01052,1.00008
1.02935,1.03296,1.00026
1.00707,1.00792,1.00006
1.02732,1.03069,1.00024
1.04763,1.05361,1.00043
1.06816,1.0769,1.00063
1.08881,1.10043,1.00084
1.10967,1.12431,1.00106
1.13062,1.14841,1.00129
1.15162,1.17268,1.00153
1.17285,1.19734,1.00177
1.19426,1.22233,1.00203
